title,category,post_id
 Secrets To POLITICS – Even In This Down Economy,politics,936297050
FASHION DESIGN Shortcuts - The Easy Way,Fashion Design,132971490
 Listen To Your Customers. They Will Tell You All About BUSINESS,business,890123293
 How To Sell BUSINESS,business,316399940
 World Class Tools Make BUSINESS Push Button Easy,business,257229582
 Make Your POLITICALA Reality,political,790299369
 Learn Exactly How I Improved BUSINESS In 2 Days,business,135495530
 Being A Star In Your Industry Is A Matter Of PROGRAMMING,programming,543500915
 What You Should Have Asked Your Teachers About MUSIC,Music,396560105
 Get Better DANCE Results By Following 3 Simple Steps,dance,819143477
 Here's A Quick Way To Solve A Problem with SCIENCE,science,112193706
 Lies And Damn Lies About ZOOLOGY,zoology,854089402
 3 Ways Twitter Destroyed My POLITICS Without Me Noticing,politics,27683981
 10 Tips That Will Make You Influential In FASHION DESIGN,Fashion Design,927552216
 Why I Hate PHOTOGRAPHY,photography,156541931
GST Is Essential For Your Success. Read This To Find Out Why,GST,395622655
 5 Reasons PROGRAMMING Is A Waste Of Time,programming,102510359
 Can You Pass The BUSINESS Test?,business,66262234
 Is ZOOLOGY Worth [$] To You?,zoology,945451380
 The Untold Secret To Mastering POLITICAL In Just 3 Days,political,477608265
 The Secret of OPERATING SYSTEM,operating system,24674022
 Get Better BUSINESS Results By Following 3 Simple Steps,business,674435253
 Winning Tactics For POLITICS,politics,559965472
 How To Use CRAFT To Desire,Craft,449361808
PHOTOGRAPHY An Incredibly Easy Method That Works For All,photography,982308639
 9 Ways ZOOLOGY Can Make You Invincible,zoology,548225185
 Never Lose Your DRAWING Again,drawing,475082672
 5 Actionable Tips on PROGRAMMING And Twitter.,programming,118020646
 3 Simple Tips For Using MATHEMATICS To Get Ahead Your Competition,Mathematics,26585323
 3 Ways You Can Reinvent ART Without Looking Like An Amateur,art,947511239
 Want To Step Up Your DRAWING? You Need To Read This First,drawing,465057772
 You Will Thank Us - 10 Tips About ART You Need To Know,art,848348494
" If CRAFT Is So Terrible, Why Don't Statistics Show It?",Craft,615852572
 5 Romantic ZOOLOGY Ideas,zoology,870901123
 There’s Big Money In GST,GST,99157473
A Surprising Tool To Help You GRAPHIC,graphic,42256393
 5 Sexy Ways To Improve Your PHOTOGRAPHY,photography,48210137
 Who Else Wants To Know The Mystery Behind GST?,GST,848372709
 Double Your Profit With These 5 Tips on PHOTOGRAPHY,photography,327430969
 Fall In Love With ZOOLOGY,zoology,893620149
 5 Things To Do Immediately About ZOOLOGY,zoology,762407509
 Best OPERATING SYSTEM Android/iPhone Apps,operating system,980828851
 Take The Stress Out Of POLITICAL,political,60285616
BUSINESS Is Crucial To Your Business. Learn Why!,business,119901634
 9 Ridiculous Rules About POLITICAL,political,675492081
 Who Else Wants To Know The Mystery Behind SCIENCE?,science,480038388
 Secrets To Getting SCIENCE To Complete Tasks Quickly And Efficiently,science,350848098
 What Everyone Ought To Know About POLITICS,politics,829721427
 Here Is What You Should Do For Your GST,GST,514851789
 Are You Making These ART Mistakes?,art,505346316
 5 Things To Do Immediately About MUSIC,Music,16181605
 How To Get (A) Fabulous DRAWING On A Tight Budget,drawing,465417730
 How To Make Your PHOTOGRAPHY Look Amazing In 5 Days,photography,340156107
 Savvy|Smart|Sexy People Do MUSIC :),Music,107347593
 What Alberto Savoia Can Teach You About GST,GST,62228713
FASHION DESIGN? It's Easy If You Do It Smart,Fashion Design,866905659
 Why My DRAWING Is Better Than Yours,drawing,391737135
" Death, POLITICAL And Taxes",political,414429437
 It's All About (The) ZOOLOGY,zoology,874388643
 Where Is The Best SCIENCE?,science,56577064
 Does FASHION DESIGN Sometimes Make You Feel Stupid?,Fashion Design,201478535
 Don't Fall For This ART Scam,art,308078803
 What Everyone Ought To Know About GST,GST,793121792
 How To Take The Headache Out Of BUSINESS,business,206815600
 Does PHOTOGRAPHY Sometimes Make You Feel Stupid?,photography,780523393
 What Can Instagramm Teach You About POLITICAL,political,874116189
 The Truth Is You Are Not The Only Person Concerned About SCIENCE,science,51812789
 15 Unheard Ways To Achieve Greater SCIENCE,science,28316085
 The Secrets To Finding World Class Tools For Your DANCE Quickly,dance,780758357
 3 Mistakes In OPERATING SYSTEM That Make You Look Dumb,operating system,252946665
 Revolutionize Your ZOOLOGY With These Easy-peasy Tips,zoology,334114831
 What You Can Learn From Bill Gates About POLITICAL,political,363970773
 Learn To (Do) ART Like A Professional,art,206047081
 The Best Way To BUSINESS,business,850546718
 The Truth About CRAFT In 3 Minutes,Craft,627506566
 Where Is The Best DRAWING?,drawing,620322334
 The Lazy Way To DRAWING,drawing,747415136
 How To Make Your GRAPHIC Look Amazing In 5 Days,graphic,602508246
 How To Deal With(A) Very Bad POLITICS,politics,48752774
 Proof That CRAFT Really Works,Craft,329347146
 Find Out How I Cured My FASHION DESIGN In 2 Days,Fashion Design,182696200
 The Next 3 Things To Immediately Do About MUSIC,Music,946559816
 5 Ways ZOOLOGY Will Help You Get More Business,zoology,191147996
 Learn Exactly How I Improved ART In 2 Days,art,83392661
 Winning Tactics For GST,GST,97379592
 What Everyone Must Know About PROGRAMMING,programming,312334525
" If FASHION DESIGN Is So Terrible, Why Don't Statistics Show It?",Fashion Design,642371978
 How To Deal With(A) Very Bad PAINTING,painting,640769998
 Want More Money? Start GRAPHIC,graphic,906827935
 The Ultimate Secret Of DANCE,dance,628927732
MUSIC Is Essential For Your Success. Read This To Find Out Why,Music,947279391
 Want To Step Up Your FASHION DESIGN? You Need To Read This First,Fashion Design,954674542
 Essential POLITICS Smartphone Apps,politics,798171931
 4 Ways You Can Grow Your Creativity Using MUSIC,Music,208500860
 What Everyone Must Know About MUSIC,Music,417469344
 Take The Stress Out Of BUSINESS,business,798462161
 10 Ways To Reinvent Your BUSINESS,business,177204468
5 Secrets: How To Use POLITICAL To Create A Successful Business(Product),political,817440303
 Master (Your) FASHION DESIGN in 5 Minutes A Day ,Fashion Design,874802862
 3 Ways You Can Reinvent ZOOLOGY Without Looking Like An Amateur,zoology,165390871
 Find Out How I Cured My SCIENCE In 2 Days,science,407200251
ART: Do You Really Need It? This Will Help You Decide!,art,98353109
 Here's A Quick Way To Solve A Problem with PAINTING,painting,175172576
 Top 3 Ways To Buy A Used GST,GST,301366368
 How To Buy (A) CRAFT On A Tight Budget,Craft,983216907
 2 Things You Must Know About DRAWING,drawing,919707710
 Who Else Wants To Enjoy MATHEMATICS,Mathematics,317581310
 Get Rid of ART For Good,art,883406064
 The Untold Secret To Mastering BANKING In Just 3 Days,banking,520842582
 Where Is The Best PHOTOGRAPHY?,photography,497051537
 Double Your Profit With These 5 Tips on DANCE,dance,440926148
 5 Ways You Can Get More POLITICAL While Spending Less,political,807818837
 The Secrets To DRAWING,drawing,190403846
 Proof That HR MANAGEMENT Is Exactly What You Are Looking For,HR management,650501821
 3 Mistakes In FASHION DESIGN That Make You Look Dumb,Fashion Design,295123663
 How To Sell GRAPHIC,graphic,975735537
 7 and a Half Very Simple Things You Can Do To Save ART,art,479832271
 4 Ways You Can Grow Your Creativity Using ART,art,971225800
 3 Things Everyone Knows About PHOTOGRAPHY That You Don't,photography,966874194
 The Untapped Gold Mine Of ART That Virtually No One Knows About,art,113705915
 Little Known Ways to POLITICAL,political,688841388
 What Alberto Savoia Can Teach You About PHOTOGRAPHY,photography,309137830
3 Easy Ways To Make PROGRAMMING Faster,programming,960592197
 How To Win Friends And Influence People with SCIENCE,science,930227864
 10 Things You Have In Common With OPERATING SYSTEM,operating system,589289978
 Fast-Track Your ZOOLOGY,zoology,144753086
 How You Can (Do) ART Almost Instantly,art,731996270
 10 Warning Signs Of Your DANCE Demise,dance,76028240
ART Is Bound To Make An Impact In Your Business,art,111805477
 Boost Your BANKING With These Tips,banking,437671795
 Never Changing DRAWING Will Eventually Destroy You,drawing,515663263
 Now You Can Buy An App That is Really Made For GST,GST,642522029
 Why Most DANCE Fail,dance,719964382
 Lies And Damn Lies About PHOTOGRAPHY,photography,778569384
 Being A Star In Your Industry Is A Matter Of GRAPHIC,graphic,141694438
 9 Ridiculous Rules About MATHEMATICS,Mathematics,777111006
 5 Sexy Ways To Improve Your POLITICAL,political,400659474
 How To Lose Money With PROGRAMMING,programming,298587400
 Got Stuck? Try These Tips To Streamline Your CRAFT,Craft,804068717
" If You Want To Be A Winner, Change Your PAINTING Philosophy Now!",painting,391502836
 What Is GRAPHIC and How Does It Work?,graphic,436609530
 How To Earn $398/Day Using ZOOLOGY,zoology,188837990
 How To Sell MATHEMATICS,Mathematics,534340181
 3 Ways You Can Reinvent POLITICS Without Looking Like An Amateur,politics,461077563
 10 Ways To Immediately Start Selling POLITICAL,political,736816426
" If DANCE Is So Terrible, Why Don't Statistics Show It?",dance,343677290
 How To Start A Business With GRAPHIC,graphic,79265187
 The Philosophy Of MUSIC,Music,533367090
 Where Can You Find Free HR MANAGEMENT Resources,HR management,776784855
 Little Known Ways To Rid Yourself Of SCIENCE,science,192933566
" At Last, The Secret To HR MANAGEMENT Is Revealed",HR management,914473704
 The Ugly Truth About PHOTOGRAPHY,photography,638478633
 The Ultimate Deal On FASHION DESIGN,Fashion Design,417623874
 5 Actionable Tips on ZOOLOGY And Twitter.,zoology,587924541
 The Biggest Lie In MATHEMATICS,Mathematics,488407033
 3 Mistakes In PHOTOGRAPHY That Make You Look Dumb,photography,56527744
 The Untold Secret To Mastering MUSIC In Just 3 Days,Music,505289189
 Apply These 5 Secret Techniques To Improve MATHEMATICS,Mathematics,677843113
 The A - Z Guide Of DANCE,dance,275192268
 How To Win Friends And Influence People with PHOTOGRAPHY,photography,725962303
Answered: Your Most Burning Questions About SCIENCE,science,663578472
 15 Unheard Ways To Achieve Greater PHOTOGRAPHY,photography,76086849
 17 Tricks About PAINTING You Wish You Knew Before,painting,667206647
 Why MUSIC Is No Friend To Small Business,Music,854499474
 Never Suffer From CRAFT Again,Craft,444036396
 Get Rid of CRAFT For Good,Craft,819330210
 How To Turn ART Into Success,art,104702447
 Want To Step Up Your BUSINESS? You Need To Read This First,business,501624517
 7 and a Half Very Simple Things You Can Do To Save POLITICAL,political,936874776
 10 Ways To Reinvent Your DRAWING,drawing,281588551
 How To Teach PHOTOGRAPHY Like A Pro,photography,810290036
 Make Your PHOTOGRAPHYA Reality,photography,601555302
 10 Funny OPERATING SYSTEM Quotes,operating system,771404944
 3 Ways Twitter Destroyed My HR MANAGEMENT Without Me Noticing,HR management,837314239
 Beware The POLITICAL Scam,political,90271582
 Make Your ZOOLOGYA Reality,zoology,911426382
 You Can Thank Us Later - 3 Reasons To Stop Thinking About BUSINESS,business,879679964
 10 Funny ZOOLOGY Quotes,zoology,641842149
 What You Should Have Asked Your Teachers About ZOOLOGY,zoology,104089296
 This Study Will Perfect Your POLITICAL: Read Or Miss Out,political,230132927
 How I Improved My FASHION DESIGN In One Easy Lesson,Fashion Design,276591811
 Have You Heard? ZOOLOGY Is Your Best Bet To Grow,zoology,159904350
 Top 25 Quotes On ZOOLOGY,zoology,269521810
POLITICS Expert Interview,politics,635549300
 Rules Not To Follow About DANCE,dance,946415274
 11 Methods Of HR MANAGEMENT Domination,HR management,918607102
 Never Lose Your PAINTING Again,painting,195346418
 Cracking The GST Code,GST,545924255
 What Your Customers Really Think About Your PROGRAMMING?,programming,917031510
 Why You Really Need (A) HR MANAGEMENT,HR management,264067890
 The Secret of Successful MUSIC,Music,185676342
 Guaranteed No Stress HR MANAGEMENT,HR management,983159403
3 Easy Ways To Make PHOTOGRAPHY Faster,photography,202190112
 How To Sell ART,art,338357466
 What You Can Learn From Bill Gates About HR MANAGEMENT,HR management,233232034
 10 Ways To Reinvent Your ART,art,182834549
 How To Use PAINTING To Desire,painting,194304699
" In 10 Minutes, I'll Give You The Truth About PHOTOGRAPHY",photography,302985785
 Now You Can Have Your MATHEMATICS Done Safely,Mathematics,323487711
Answered: Your Most Burning Questions About ART,art,643993105
 Proof That SCIENCE Really Works,science,698903814
 Never Lose Your HR MANAGEMENT Again,HR management,937297185
" If You Want To Be A Winner, Change Your GST Philosophy Now!",GST,254955645
 Don't Be Fooled By FASHION DESIGN,Fashion Design,733847955
 10 Warning Signs Of Your CRAFT Demise,Craft,117118050
 Want More Money? Start MATHEMATICS,Mathematics,727158907
 You Will Thank Us - 10 Tips About DANCE You Need To Know,dance,574544612
 How To Make More PROGRAMMING By Doing Less,programming,807010492
 Are You Embarrassed By Your GRAPHIC Skills? Here's What To Do,graphic,949360732
 9 Ways PAINTING Can Make You Invincible,painting,218568610
 3 Ways Create Better CRAFT With The Help Of Your Dog,Craft,391493189
PROGRAMMING Shortcuts - The Easy Way,programming,465066096
 How To Learn BANKING,banking,359397100
 11 Methods Of POLITICS Domination,politics,148673143
 Clear And Unbiased Facts About FASHION DESIGN (Without All the Hype),Fashion Design,221623211
 Where Is The Best ART?,art,975261235
 How To Improve At DANCE In 60 Minutes,dance,936270310
 How To Save Money with GST?,GST,219215738
 How To Get (A) Fabulous SCIENCE On A Tight Budget,science,496203899
 Learn Exactly How We Made GRAPHIC Last Month,graphic,477085210
 Top 3 Ways To Buy A Used SCIENCE,science,258160856
 These 5 Simple ART Tricks Will Pump Up Your Sales Almost Instantly,art,207482250
 Rules Not To Follow About HR MANAGEMENT,HR management,982534386
 The Biggest Lie In ART,art,676182085
 Never Suffer From HR MANAGEMENT Again,HR management,547301067
DRAWING Smackdown!,drawing,715986014
 Who Else Wants To Be Successful With MUSIC,Music,975116259
 No More Mistakes With MUSIC,Music,540618702
 How To Find The Right HR MANAGEMENT For Your Specific Product(Service).,HR management,792192897
 SuperEasy Ways To Learn Everything About DRAWING,drawing,92186453
 Here's A Quick Way To Solve A Problem with POLITICAL,political,893424394
 10 Warning Signs Of Your ART Demise,art,722260170
 Warning: These 9 Mistakes Will Destroy Your BUSINESS,business,858681172
